p,Rgo,Bo,Bg,Bw,visc_o,visc_g,visc_w
,1109.5824222975743,1.5641575484226224,0.0007015504860933188,1.0108917480635282,0.7032034334500085,0.024029574147736668,0.6071458333374554
,615.1172204686299,1.3308071616728592,0.0011751955323132828,1.01422652213076,1.0936935341853218,0.017179852321843207,0.559585397687857
,1167.3189639371267,1.5914048537362206,0.0006753156460434159,1.0103842049115797,0.6769683555405646,0.024875202493345145,0.6136609307268077
,1224.2194923491488,1.6182576236826174,0.0006523616243776056,1.00985650700551,0.6532644921228262,0.025706139488067426,0.620302704323527
,549.1485782742839,1.2996749240301126,0.0013072847567043165,1.0145526724956195,1.1894949173085596,0.01640851897619729,0.5542103861648094
,744.3482643947606,1.3917944949951957,0.000984401135066995,1.013513757138678,0.948709975361611,0.018826889838773116,0.5707154493560536
,33.19339734334047,1.0561828833962192,0.009557707158921633,1.0164363042661397,5.155712865433795,0.012246298458006316,0.5157706374456477
,1390.1495232324921,1.6965641187338567,0.0005981834759011406,1.0081524847625756,0.5940655824225326,0.02809868855489811,0.6409880823578878
,1050.9855031866505,1.5365042096511532,0.0007317633322153304,1.0113791364613556,0.7324119941181055,0.023171366765857092,0.6007574121554705
,1443.9487754005859,1.7219533195387613,0.0005838112629603288,1.007544167840022,0.5774837563105566,0.02886097401747966,0.6481365607840758
,211.85686924999143,1.14049860493388,0.002980233055007019,1.015881103008102,2.3037565662929174,0.013352457058367595,0.5292354716600794
,807.5512162264627,1.4216215347931478,0.0009144563950638425,1.0131271425114556,0.8925309865125275,0.019684880255705386,0.5764704895012026
,1280.3085688606873,1.6447274493609316,0.0006321354854682802,1.0093086543453196,0.6317333458317049,0.02652092048618356,0.6270711541276133
,347.043481360126,1.2042965185233645,0.00198583320880171,1.0154101950654721,1.6563025681679637,0.014397079412138492,0.53884540883987
,931.1175003773708,1.4799355275457065,0.0008079223795847424,1.0122934489946476,0.8021027060111087,0.021429683316356692,0.5883605984136021
,85.26148962311832,1.0807551069336236,0.005604633050768437,1.016271391934248,3.7630475516328277,0.012553273189261308,0.5201322393097578
,991.504572402998,1.5084336838562908,0.0007668410764121257,1.0118463701050622,0.7651459275993121,0.0223034700204828,0.5944956671808528
,680.1977336344366,1.3615202692099346,0.001069751582474838,1.0138802170117795,1.0148009175163484,0.017988953125073797,0.5650870854182717
,146.457920864404,1.1096352199224429,0.003914748488130585,1.0160863248482357,2.871237334776556,0.01292241886034471,0.524620517381235
,2.1477445075488832,1.0415316701878183,0.02934561570648134,1.0165810618439102,6.636452532620174,0.012010439210120249,0.5115357117889047
,414.924430800032,1.2363312213622166,0.0016940606599540535,1.0151445089629756,1.4590119583035412,0.015011150446811871,0.543840391740816
,1335.6105866811488,1.6708258425314002,0.0006141949694860657,1.008740646931008,0.6120812964261592,0.02731860867434714,0.633966280139067
,279.1262862262676,1.17224471044299,0.0023899573527860385,1.0156557264138477,1.9240080327161786,0.013843889313878085,0.5339771021462911
,869.8047887049439,1.4510005389387894,0.0008564832354552416,1.0127203731301122,0.8441763300401333,0.020554837291313934,0.5823522058537188
,482.3713113584906,1.2681610763351578,0.0014754805392349433,1.014858668106358,1.3082229826958898,0.015683295282969554,0.5489620508491292
