p,Rgo,Bo,Bg,Bw,visc_o,visc_g,visc_w
,1049.3782971033563,1.5937075554943811,0.000798191803128201,1.025208232780311,0.28682946553274985,0.02450790508348393,0.43053797218665174
,383.83416967763105,1.2754624146154965,0.0018344797836361414,1.029301967595458,0.44908638078744684,0.015602671370887704,0.38974789942781585
,265.6173421258539,1.2189343357276412,0.0025849971360185544,1.0298673403788032,0.5193108678152056,0.01434516969549817,0.38267928801296824
,637.5206413620162,1.3967684010908625,0.0011621940703925556,1.0279178478490831,0.36093959738283676,0.01883349568617751,0.4049745253944305
,15.421382506180255,1.0992974173996721,0.03170412213188863,1.0309112683251276,0.9446682622253975,0.01240288078179597,0.36659647238385734
,572.265562866604,1.3655651933799615,0.0012756677496929664,1.0282955495581374,0.37868981351223685,0.017953357237270935,0.4010316935106619
,978.5868060295785,1.55985698553001,0.0008360321828019786,1.0257126215792072,0.296428633464698,0.023552891034953206,0.4260504387344233
,1120.9306795528717,1.6279219630663375,0.0007655756843968623,1.0246827294664411,0.2779989884399627,0.025454250175310264,0.43511628923362355
,908.5935300697479,1.526388100371983,0.0008803183455276722,1.0261958958631296,0.30690989202285524,0.022593394969393315,0.4216536888769381
,771.173500063217,1.46067757118714,0.0009950589222819616,1.0270991008860537,0.3311006662518169,0.020683210238822466,0.41313253994619775
,323.87249620724367,1.2467903695405487,0.0021490448339150153,1.0295952112446174,0.4809790172973157,0.014940147985163544,0.3861682019230204
,445.3138258332168,1.3048603178170437,0.0015989699315151517,1.0289876094313248,0.4220815427933946,0.01632968414255241,0.3934183805273546
,1564.5377855655972,1.840042843005511,0.0006381757255273042,1.0210863047687746,0.23679201167785627,0.030820191355751387,0.46449264700506376
,209.3192490871294,1.1920141153966144,0.0032220887340281435,1.0301183549980155,0.5663679067508672,0.013818672961226231,0.37928115769765947
,1266.1866997475088,1.6973794501140425,0.0007124158187532292,1.0235683792937802,0.2622820836892114,0.027308853262485566,0.4445452741117971
,508.16392832545176,1.334913531267005,0.0014178481159212951,1.028652136752218,0.3988773129792031,0.01711575887333494,0.3971796452216365
,155.3297641682987,1.1661978088198741,0.004231126238213015,1.030348255102254,0.6256357075764559,0.01336021318557027,0.375973810977094
,703.8467338987572,1.4284837386522424,0.0010703447737361036,1.0275190316250553,0.3451889082175605,0.019746585813383774,0.40900814087294246
,1339.8320618802595,1.7325946637733791,0.0006905319020067095,1.0229795324349893,0.2552496489531181,0.028213001217554816,0.44939594194299876
,56.81542225557287,1.1190909238987012,0.010326547429487735,1.03074471176581,0.8057421448917033,0.01264685699962949,0.36963146832019295
,1193.2103118255857,1.6624841217683854,0.0007372328286959322,1.0241361116375975,0.2698428982094805,0.026388699912160776,0.4397853898753387
,1414.1209724622406,1.768117604837178,0.000671106918874093,1.0223695710612248,0.24868861405337994,0.02910000275805164,0.45433739336894374
,104.18392250812215,1.1417412552815387,0.006056284003887297,1.0305570406915188,0.702587442694124,0.012969171486875392,0.3727572478512719
,839.4401411534245,1.493320826406165,0.0009326348729586278,1.0266580556320786,0.3184109209078764,0.021634687577076327,0.4173477226141963
,1489.0300652287697,1.8039371001917575,0.0006537584622462025,1.0217384951724866,0.24255011979436636,0.02996917390251786,0.45936962838963213
