p,Rgo,Bo,Bg,Bw,visc_o,visc_g,visc_w
,84.09988483411563,1.1163969634137496,0.009623395207663442,1.0186969683332947,0.6609797016103646,0.01200548336395321,0.4835448051952808
,1141.5140461457527,1.620021141112828,0.0008918657460887115,1.0153316916608843,0.2584019215770795,0.021438523588121802,0.5404520736721118
,847.084577055855,1.4797905628909094,0.0011415191998375947,1.0164472402385332,0.2955417206545697,0.01820369238353196,0.5246219782017215
,1242.5643670933403,1.6681492886783287,0.0008376116245999711,1.0149192155558093,0.24854524057302702,0.02254670296453532,0.5459662948809355
,2315.8755556337164,2.179344886884962,0.0005887520604884481,1.0096772235772793,0.1854261761429331,0.03267841526244318,0.6076403817332504
,752.19942319148,1.4345987550457022,0.0012707636410426442,1.016778463185224,0.31139965354954346,0.01720137619309721,0.5195828024302851
,2204.10677292805,2.1261117608856415,0.0006016994779652524,1.0102928325783143,0.1898702264934535,0.031776207231399387,0.6009385469309582
,1344.9272786561621,1.716902595612258,0.0007925599752948439,1.0144864261611384,0.239625368926005,0.023651460881194436,0.5515992774491061
,943.6770931093117,1.5257955515218213,0.0010395520305434864,1.016095704002246,0.28165266557528446,0.01925390569444933,0.5297799153325047
,1983.2594325237646,2.020926806609852,0.000632296240455708,1.0114631107115963,0.19967373273336783,0.029894953789576895,0.587891161404414
,568.1628012915256,1.3469459736077156,0.0016553553569616545,1.0173799692098178,0.3511821291872288,0.015397383080996087,0.5098607349654529
,154.21615358389903,1.1497918709953119,0.005615329246739306,1.018528251703372,0.5645217253110908,0.012363593861908894,0.48763389009194247
,1874.2473680517178,1.9690066476619965,0.0006505521757796606,1.0120177798438434,0.20510438266270434,0.028914955270933212,0.5815456106801623
,2093.22409663015,2.0733006687754942,0.0006161240409245215,1.0108881282897535,0.19460843380564935,0.03084859847992096,0.5943554734880125
,1553.3210954030387,1.8161561978777445,0.0007226247500569996,1.0135599075030084,0.2240773595226162,0.025821606555543934,0.563221526663488
,22.827190950347852,1.0872140649793816,0.02968310060829097,1.0188453716736214,0.8054283212622453,0.011734231808245931,0.4795744816579661
,1659.2350688404288,1.8666008010719013,0.0006951108580382164,1.0130661782395494,0.217248608774706,0.026877085442018184,0.5692107933096993
,309.8406038875201,1.2239125312641443,0.002954465427803597,1.0181298785747384,0.4467132148860291,0.013320533776571376,0.496168343963306
,1448.5334161042888,1.766248024949205,0.0007547288361366455,1.0140333234768715,0.23150616418691553,0.024745028164332623,0.5573510213766236
,229.92375589680543,1.1858498134320874,0.0039017814488326173,1.0183392217838532,0.4968727186629965,0.012801368708218666,0.49184173634795075
,1041.8549561329326,1.5725556076498681,0.0009579793935908378,1.0157238544763632,0.2693656921707015,0.020336871332058266,0.5350566138226348
,659.1668244433316,1.390289280330869,0.0014371409064808129,1.017089372842319,0.3297196474767311,0.016261743455318764,0.5146623880181957
,479.4057414454062,1.3046728483598538,0.0019486677932278955,1.0176502522877207,0.3767548725347914,0.01461703020555904,0.5051778432720572
,393.1747225646482,1.263602823420802,0.00235679548963451,1.0179002220760274,0.4078653135460449,0.013924784652683892,0.5006137129380082
,1766.2255391856745,1.9175581171555296,0.000671312962888895,1.0125521356864944,0.21094511702670277,0.0279087418468545,0.5753188213152574
