,Actual_Rgo,Calculated_Rgo,Actual_Bo,Calculated_Bg,Actual_Bg,Calculated_Bw,Actual_Bw,Calculated_Bo,Actual_vo,Calculated_vo,Actual_vg,Calculated_vg,Actual_vw,Calculated_vw,pressure
54,535.3618737,271.6660444016671,1.35034737,0.0018589400154212178,0.001347079,1.0764383005125358,1.025748023,1.3080992300538758,0.601023927,0.4126756785364739,0.017308543,0.017740031200063056,0.420596174,0.22671757152566444,1954.545455
55,559.8195507,277.34140643566406,1.362049146,0.0018268467011796094,0.001322361,1.0763627423017534,1.025688292,1.310870643969221,0.577988659,0.4098534065691566,0.017454713,0.01780461955033235,0.421292474,0.22709290423819434,1988.888889
56,584.830502,283.0351249468708,1.374015636,0.0017959020342570482,0.001298623,1.076286478180289,1.025627944,1.3136510217878505,0.556303316,0.40708227020241833,0.017602326,0.017869708179531034,0.421991602,0.22746976098812158,2023.232323
57,610.3928011,288.74694634987793,1.386245918,0.0017660482786258029,0.001275813,1.0762095081458913,1.025566979,1.3164402396779933,0.535864848,0.40436080528194335,0.01775133,0.01793528821315762,0.422693557,0.227848141786486,2057.575758
58,636.5044536,294.476624252018,1.398739038,0.0017372314746946082,0.001253887,1.0761318322030424,1.025505396,1.3192381773202648,0.516579772,0.40168760366334444,0.017901676,0.018001350758204117,0.423398339,0.2282280466112524,2091.919192
59,663.1634027,300.22392009542386,1.411494012,0.0017094011297372862,0.001232799,1.0760534503495118,1.025443197,1.3220447182211987,0.498363132,0.3990613101643696,0.018053313,0.018067886917726914,0.424105949,0.22860947547341623,2126.262626
60,690.3675342,305.98860232650617,1.424509829,0.0016825099453182315,0.00121251,1.075974362582986,1.02538038,1.324859749307685,0.481137596,0.3964806203700209,0.018206189,0.018134887788522708,0.424816386,0.22899242838415032,2160.606061
61,718.1146817,311.7704455764666,1.437785452,0.0016565135700640425,0.00119298,1.0758945689080708,1.025316946,1.327683160526793,0.464832647,0.3939442785395353,0.01836025,0.018202344458752174,0.42552965,0.2293769053211533,2194.949495
62,746.4026305,317.5692313735577,1.451319821,0.0016313703685925508,0.001174174,1.0758140693224736,1.025252895,1.3305148451935853,0.449383889,0.3914510749628725,0.018515446,0.018270248023348982,0.426245741,0.22976290629555365,2229.292929
63,775.2291224,323.3847473642171,1.465111857,0.0016070412182201837,0.001156057,1.0757328638238197,1.025188227,1.3333546996107801,0.434732422,0.3889998441121695,0.018671724,0.01833858958206408,0.42696466,0.23015043131865745,2263.636364
64,804.5918593,329.2167865414019,1.479160458,0.0015834893236843625,0.001138598,1.0756509524168383,1.025122941,1.336202622691928,0.42082429,0.3865894628774542,0.01882903,0.01840736023738345,0.427686406,0.230539480367897,2297.979798
65,834.4885066,335.0651480140819,1.493464509,0.0015606800421618973,0.001121765,1.0755683350991747,1.025057039,1.3390585163371727,0.407609999,0.38421884826669395,0.018987313,0.018476551110495922,0.42841098,0.23093005345453402,2332.323232
66,864.9166973,340.92963626871847,1.508022877,0.0015385807296336479,0.00110553,1.0754850118683927,1.024990519,1.3419222850726154,0.395044082,0.381886955848805,0.019146519,0.018546153339463564,0.429138381,0.2313221505900075,2366.666667
67,895.8740345,346.81006043508097,1.522834415,0.0015171606002437562,0.001089865,1.0754009827293445,1.024923382,1.3447938356917943,0.383084716,0.37959277826597676,0.019306598,0.018616158077206412,0.429868609,0.23171577175148358,2401.010101
68,927.358095,352.70623510305563,1.537897964,0.0014963905920278753,0.001074746,1.0753162476796148,1.024855628,1.3476730776545531,0.371693379,0.37733534322534373,0.019467499,0.01868655650779595,0.430601664,0.23211091695035713,2435.353535
69,959.3664314,358.6179796158572,1.553212353,0.0014762432494028147,0.001060148,1.0752308067167047,1.024787256,1.3505599227418974,0.360834545,0.3751137121870032,0.019629169,0.018757339844553682,0.431337547,0.23250758619820028,2469.69697
70,991.8965755,364.5451173654233,1.5687764,0.0014566926151550006,0.001046048,1.0751446598455903,1.024718268,1.353454284711921,0.350475408,0.3729269791088113,0.019791559,0.01882849932791884,0.432076257,0.23290577947191296,2504.040404
71,1024.94604,370.4874766488533,1.584588917,0.00143771412614222,0.001032423,1.075057807063794,1.024648662,1.356356079718024,0.34058564,0.37077426868569013,0.01995462,0.01890002624187616,0.432817795,0.23330549678302304,2538.383838
72,1058.512322,376.44488998672165,1.600648705,0.0014192845224223062,0.001019254,1.0749702483687558,1.024578439,1.35926522597603,0.33113717,0.3686547352434548,0.020118303,0.01897191191182532,0.43356216,0.23370673814323595,2572.727273
73,1092.592903,382.41719344193916,1.616954559,0.0014013817634094448,0.001006521,1.074881983765575,1.024507599,1.3621816434315697,0.322103987,0.3665675616789831,0.02028256,0.01904414770218692,0.434309352,0.23410950352918522,2607.070707
74,1127.185253,388.40422750979343,1.633505269,0.0013839849459365513,0.000994204,1.074793013251712,1.024436142,1.3651052541947075,0.313461961,0.3645119579101064,0.020447345,0.01911672503281167,0.435059371,0.23451379295253186,2641.414141
75,1162.286831,394.405836456204,1.650299619,0.0013670742332730372,0.000982287,1.074703336824546,1.024364068,1.368035982216798,0.305188685,0.3624871599424069,0.02061261,0.019189635376500487,0.435812218,0.2349196064251144,2675.757576
76,1197.895089,400.4218676552783,1.66733639,0.0013506307893990873,0.000970753,1.0746129544892986,1.024291376,1.370973752966997,0.297263328,0.36049242897370953,0.020778313,0.019262870256240027,0.436567892,0.23532694392330025,2710.10101
77,1234.00747,406.4521725081709,1.684614359,0.0013346367139526706,0.000959585,1.0745218662433695,1.024218068,1.3739184938809632,0.289666506,0.35852705002343677,0.020944408,0.019336421261475816,0.437326394,0.23573580545888345,2744.444444
78,1270.621413,412.4966057972275,1.7021323,0.0013190749862670263,0.000948769,1.0744300720840754,1.024144142,1.3768701340454708,0.282380163,0.356590331144938,0.021110853,0.019410280045196206,0.438087722,0.23614619104383572,2778.787879
79,1307.734351,418.555025038474,1.719888986,0.0013039294133790353,0.000938289,1.0743375720167616,1.024069599,1.3798286038822156,0.275387464,0.35468160266836796,0.021277606,0.01948443832072169,0.438851878,0.2365581006542581,2813.131313
80,1345.343717,424.62729142546056,1.737883187,0.0012891845778700186,0.000928133,1.0742443660387662,1.023994438,1.382793835608715,0.268672699,0.352800215983391,0.021444627,0.019558887877755327,0.439618862,0.23697153430207793,2847.474747
81,1383.446939,430.7132691960831,1.756113674,0.0012748257933653633,0.000918287,1.074150454147344,1.023918661,1.3857657629291131,0.262221191,0.3509455428741424,0.021611877,0.01963362057897514,0.440388672,0.23738649199939985,2881.818182
82,1422.04145,436.81282499701473,1.774579218,0.0012608390630614002,0.000908739,1.0740558363479638,1.023842266,1.3887443207238168,0.256019219,0.34911697487884574,0.021779317,0.019708628356329166,0.441161311,0.23780297372205877,2916.161616
83,1461.124678,442.9258290276229,1.793278588,0.0012472110371239344,0.000899476,1.0739605126351157,1.023765254,1.3917294456080982,0.250053944,0.3473139221518085,0.021946909,0.019783903229001275,0.441936776,0.23822097949430865,2950.505051
84,1500.694057,449.0521535259489,1.812210558,0.0012339289789794828,0.000890488,1.0738644830143513,1.023687625,1.3947210751927617,0.24431334,0.3455358131625767,0.022114619,0.01985943728850321,0.442715069,0.23864050929180683,2984.848485
85,1540.747022,455.19167392459474,1.831373899,0.0012209807280576766,0.000881764,1.0737677474829048,1.023609379,1.397719148648592,0.238786136,0.34378209363286644,0.022282411,0.019935222716409587,0.443496189,0.23906156312670235,3019.191919
86,1581.281013,461.3442682332255,1.850767387,0.0012083546688885201,0.000873294,1.073670306037929,1.023530516,1.4007236064048145,0.233461759,0.34205222603501734,0.022450252,0.020011251780074468,0.444280136,0.2394841410113219,3053.535354
87,1622.293473,467.5098164178152,1.870389799,0.0011960397021605629,0.000865067,1.073572158685098,1.023451035,1.403734389845967,0.228330281,0.3403456891074896,0.022618109,0.02008751682806346,0.445066911,0.23990824292105656,3087.878788
88,1663.78185,473.68820139743275,1.890239913,0.0011840252144857412,0.000857075,1.073473305421585,1.023370938,1.4067514417986535,0.223382377,0.33866197694855565,0.022785951,0.020164010305390914,0.445856513,0.24033386886818867,3122.222222
89,1705.743601,479.87930843364165,1.910316513,0.001172301053332717,0.000849308,1.073373746244481,1.023290223,1.4097747062333734,0.218609277,0.33700059859314213,0.022953747,0.020240724748711348,0.446648942,0.24076101886517795,3156.565657
90,1748.176187,486.08302451628043,1.930618384,0.0011608575034860876,0.000841758,1.0732734811595837,1.023208891,1.4128041279645838,0.21400273,0.33536107760320133,0.023121469,0.02031765278124148,0.447444199,0.2411896928871492,3190.909091
91,1791.077078,492.2992393763116,1.951144316,0.0011496852620307674,0.000834416,1.0731725101640044,1.023126941,1.4158396531452977,0.209554965,0.3337429512499217,0.023289089,0.020394787127668484,0.448242283,0.24161989094651784,3225.252525
92,1834.44375,498.5278448806632,1.9718931,0.0011387754178866997,0.000827276,1.0730708332547725,1.023044375,1.4188812289715715,0.205258661,0.33214577015709434,0.023456579,0.02047212060883609,0.449043194,0.24205161305587683,3259.59596
93,1878.27369,504.76873442317475,1.992863535,0.0011281194325386712,0.00082033,1.0729684504378088,1.022961191,1.4219288033850874,0.201106914,0.3305690979551085,0.023623913,0.020549646136180134,0.449846932,0.2424848591900846,3293.939394
94,1922.564393,511.02180395196564,2.014054422,0.001117709119183754,0.00081357,1.0728653617101631,1.022877391,1.4249823255748444,0.197093211,0.3290125105399783,0.023791068,0.02062735672631824,0.450653498,0.24291962936168987,3328.282828
95,1967.313362,517.2869513685301,2.035464566,0.00110753662592157,0.000806989,1.0727615670688029,1.022792973,1.4280417456837193,0.193211401,0.32747559577327506,0.023958018,0.020705245495261797,0.451462892,0.24335592358341854,3362.626263
96,2012.518112,523.5640759227244,2.057092779,0.0010975944198861924,0.000800583,1.0726570665197728,1.022707938,1.4311070145130276,0.189455673,0.32595795319030335,0.024124741,0.020783305652399036,0.452275112,0.2437937418298629,3396.969697
97,2058.176168,529.8530792533586,2.078937877,0.001087875269740238,0.000794343,1.0725518600600605,1.022622285,1.4341780840306664,0.185820532,0.3244591933260204,0.024291216,0.020861530514786248,0.45309016,0.24423308411370467,3431.313131
98,2104.285065,536.1538647905644,2.100998679,0.0010783722317901998,0.000788264,1.0724459476865724,1.022536016,1.4372549070792784,0.182300783,0.3229789374631662,0.024457421,0.02093991350092459,0.453908035,0.24467395044780305,3465.656566
99,2150.84235,542.4663371539011,2.123274012,0.0010690786368475794,0.000782341,1.0723393294054757,1.022449129,1.4403374370823312,0.178891506,0.32151681738666854,0.024623337,0.021018448124332182,0.454728738,0.24511634080648398,3500.0
