p_sat,Rgo,Bo,Bg,Bw,Visc_o,Visc_g,Visc_w
100.0,0.0018524689464872537,1.0942043655420604,0.031254915912292326,1.0280569785367513,2839.0507471441483,0.012273613895051138,0.3871945380381974
2572.727272727273,1058.5123219535847,1.6006487046447,0.001019254186012965,1.0245784394618946,0.3311371704315075,0.020118303060300238,0.43356215971120254
2538.383838383839,1024.9460402333887,1.5845889169978247,0.0010324233071898371,1.0246486623147721,0.3405856403029759,0.01995462016668282,0.43281779491984423
2504.040404040404,991.8965755494743,1.5687764004643885,0.0010460477325161136,1.0247182679898983,0.35047540822975415,0.019791559226905044,0.43207625745372247
2469.69696969697,959.3664314352077,1.5532123528599424,0.0010601481482362446,1.0247872564872729,0.3608345452415702,0.019629168878249104,0.43133754731283735
2435.3535353535353,927.3580949813437,1.5378979641330701,0.0010747463717423913,1.0248556278068965,0.371693379497759,0.019467498555746154,0.43060166449718884
2401.010101010101,895.8740345444996,1.522834415269006,0.001089865425875273,1.0249233819487686,0.38308471603555344,0.01930659842070516,0.42986860900677687
2366.666666666667,864.9166972979613,1.508022877117821,0.001105529619420577,1.0249905189128894,0.3950440816980881,0.0191465192814809,0.4291383808416016
2332.3232323232323,834.4885066138501,1.4934645091419172,0.0011217646344751462,1.025057038699259,0.4076099985699878,0.018987312506370396,0.42841098000166294
2297.979797979798,804.5918592646982,1.4791604580771247,0.0011385976214447592,1.0251229413078773,0.420824289748155,0.01882902992860926,0.4276864064869609
2263.636363636364,775.2291224316518,1.4651118565012735,0.0011560573025348859,1.0251882267387442,0.43473242185930205,0.018671723743533344,0.42696466029749547
2229.2929292929293,746.4026305054408,1.4513198213036194,0.0011741740847090816,1.02525289499186,0.4493838894198254,0.018515446398076126,0.42624574143326677
2194.949494949495,718.114681665255,1.4377854520480065,0.0011929801832189456,1.0253169460672245,0.46483264693671156,0.018360250472884143,0.4255296498942745
2160.606060606061,690.3675342193857,1.4245098292220475,0.0012125097569555762,1.0253803799648376,0.481137595593574,0.0182061885574639,0.424816385680519
2126.2626262626263,663.163402690291,1.4114940123640232,0.0012327990570416586,1.0254431966846993,0.498363132481482,0.01805331311888927,0.42410594879200003
2091.919191919192,636.5044536252598,1.3987390380584934,0.0012538865902730495,1.0255053962268097,0.5165797716542448,0.01790167636474641,0.42339833922871767
2057.575757575758,610.3928011124281,1.3862459177909372,0.0012758132992383299,1.025566978591169,0.5358648478537914,0.017751330101121923,0.42269355699067196
2023.2323232323233,584.83050198011,1.3740156356508713,0.0012986227611966187,1.0256279437777769,0.5563033156145426,0.01760232558656777,0.4219916020778629
1988.8888888888891,559.8195506557147,1.3620491458720987,0.001322361408079641,1.0256882917866335,0.5779886586787102,0.017454713383121958,0.42129247449029045
1954.5454545454547,535.3618736584694,1.350347370197753,0.0013470787703191637,1.025748022617739,0.6010239273150727,0.017308543205561366,0.42059617422795453
1920.2020202020203,511.45932369802046,1.338911195056773,0.001372827747581587,1.025807136271093,0.6255229243277158,0.017163863770187457,0.4199027012908553
1885.858585858586,488.1136733486843,1.3277414685373485,0.0013996649099366864,1.0258656327466957,0.6516115643876512,0.01702072264452737,0.4192120556789927
2607.070707070707,1092.592902878286,1.6169545587483896,0.0010065207451862477,1.024507599431266,0.32210398724731865,0.020282560132115886,0.4343093518277976
1851.5151515151517,465.3266082664458,1.316838997141594,0.0014276508335028684,1.0259235120445471,0.6794294359681109,0.01687916609940587,0.4185242373923667
2641.414141414142,1127.185252883651,1.6335052687711291,0.0009942043597219855,1.024436142222886,0.31346196132564946,0.020447344524682467,0.4350593712696292
2710.10101010101,1197.8950893244369,1.6673363903487406,0.0009707528989610382,1.0242913762728725,0.2972633277881701,0.02077831272354897,0.4365678921290022
3431.3131313131316,2058.1761680686795,2.0789378765194515,0.0007943427221315505,1.0226222853707896,0.18582053241515625,0.024291216140499818,0.4530901601970629
3396.969696969697,2012.5181120524885,2.0570927794037948,0.0008005825702922649,1.0227079376674493,0.1894556727942567,0.024124741367521914,0.452275112274789
3362.626262626263,1967.3133617825479,2.0354645664245634,0.0008069894921073444,1.0227929727863578,0.19321140120223373,0.023958017907478313,0.45146289167775183
3328.2828282828286,1922.5643926005562,2.0140544219090044,0.0008135696916918537,1.0228773907275148,0.19709321137877933,0.023791067597574458,0.4506534984059513
3293.939393939394,1878.2736902032614,1.9928635351387392,0.000820329654303904,1.022961191490921,0.2011069143727663,0.023623913255663504,0.4498469324593873
3259.59595959596,1834.4437502357218,1.9718931001551565,0.0008272761610626259,1.0230443750765754,0.20525866074390559,0.023456578701577958,0.44904319383805985
3225.2525252525256,1791.077077852336,1.951144315549391,0.0008344163045276969,1.0231269414844786,0.2095549645911263,0.02328908877777893,0.4482422825419692
3190.909090909091,1748.1761872436953,1.9306183842359426,0.0008417575051964415,1.0232088907146306,0.21400272958073535,0.02312146936918891,0.447444198571115
3156.565656565657,1705.7436011270852,1.9103165132089086,0.0008493075289787522,1.0232902227670313,0.21860927716600925,0.02295374742206095,0.4466489419254976
3122.2222222222226,1663.781850198245,1.890239913279677,0.0008570745057148375,1.0233709376416806,0.22338237721069562,0.02278595096172215,0.4458565126051166
3087.878787878788,1622.2934725421364,1.8703897987950102,0.0008650669488059893,1.0234510353385788,0.2283302812522246,0.02261810910901428,0.44506691060997233
3053.535353535354,1581.2810129999232,1.8507673873341743,0.0008732937760344386,1.0235305158577257,0.23346175866670282,0.02245025209523587,0.44428013594006466
