p_sat,Rgo,Bo,Bg,Bw,Visc_o,Visc_g,Visc_w
4315.025,2381.868743,2.216375895,0.000668612,1.019127123,0.18645977,0.029412085,0.486045382
4328.65,2080.797428,2.046926786,0.000631037,1.012734877,0.23484885,0.032845894,0.567050854
4335,1868.381885,1.934161729,0.000616685,1.010537438,0.266847837,0.03611006,0.603357701
4349,1913.954126,1.963502615,0.000632211,1.014073613,0.250313658,0.036964538,0.547146745
4374,2731.465305,2.392942788,0.000673809,1.021700432,0.153154145,0.030251871,0.460625923
4375,2651.999606,2.346720757,0.000662483,1.019552386,0.164343303,0.031104943,0.48138089
4397,2694.830729,2.363083156,0.000653454,1.017987371,0.165875878,0.031477654,0.497923903
4451,2223.066108,2.117393651,0.000629989,1.014625853,0.214328462,0.036042522,0.538496985
4498,2036.551484,2.022167382,0.000622467,1.013636985,0.238310126,0.037759068,0.551626577
4503,2487.994529,2.243793086,0.000618305,1.012228478,0.19810269,0.033658123,0.57248576
4535,3020.225439,2.536358793,0.000664905,1.022140647,0.136832982,0.030355691,0.456268783
4575,3148.546053,2.596952701,0.000659558,1.021703429,0.1317519,0.030876596,0.460059254
4618,3379.442199,2.739894004,0.000697934,1.031050684,0.100046187,0.029013856,0.391589994
4633,4010.06252,3.01710843,0.000654421,1.021209998,0.100424015,0.030628549,0.464359225
4695,8802.703127,5.362789886,0.000664876,1.023845366,0.035711272,0.028896935,0.441562775
4735,3130.812311,2.577489273,0.000636514,1.019046359,0.140986611,0.032931614,0.484778344
4756.025,2752.334222,2.384548239,0.000620859,1.015420565,0.173945757,0.032342328,0.525216998
4786,6470.77963,4.227826824,0.000656608,1.023548616,0.053242368,0.029532351,0.443792195
4809,5944.431625,3.957987272,0.000644017,1.021266153,0.063450188,0.03080314,0.463223836
4815,3162.052606,2.59222149,0.000632971,1.019397427,0.139008945,0.033838521,0.480829354
4820,5904.612485,3.938634324,0.000642388,1.020919347,0.064436674,0.030553298,0.466330374
4856,3710.931655,2.85303291,0.000622747,1.017455206,0.120677508,0.034323516,0.500735738
4884,4237.117827,3.129308818,0.000639723,1.021331525,0.095215946,0.031043965,0.462356533
4925,3775.856875,2.899109677,0.000631375,1.019956136,0.11280087,0.031644441,0.47484212
5019,5221.815016,3.607022912,0.000634054,1.022134876,0.073474762,0.032532911,0.454881135
5055,4110.153198,3.067981665,0.00063209,1.022012163,0.098261036,0.03207901,0.455797065
5098,4843.257465,3.40865768,0.000617535,1.019069242,0.087028814,0.034431355,0.482422295
5179,13348.12132,7.60769987,0.000651611,1.028438603,0.017793223,0.029466194,0.408271142
5183,3727.333201,2.856829597,0.000594584,1.014031726,0.130333143,0.032834845,0.537870281
5187,3495.905832,2.745203119,0.000598499,1.015178979,0.137457055,0.034209993,0.523675353
5210,8191.810171,5.072684931,0.000638199,1.025661001,0.037956654,0.03110062,0.426995394
5217,5986.067536,3.984666941,0.00062648,1.022719585,0.061566034,0.032122198,0.449358745
5238,3830.409011,2.928211436,0.000617971,1.020750367,0.110856691,0.032611841,0.465984507
5249.65,2960.29588,2.474081388,0.000575499,1.009884385,0.178451301,0.031681443,0.59674375
5276,6320.42934,4.128406451,0.000604544,1.017546564,0.0660361,0.032018134,0.496490094
5326,6272.503717,4.117445632,0.000614992,1.021066349,0.061056146,0.032621493,0.462783827
5335,5296.33078,3.653922914,0.000622789,1.023260655,0.070612674,0.03187559,0.444659876
5435,7797.211975,4.875472397,0.00062024,1.023866543,0.042788896,0.031629149,0.43969105
5490,10353.03338,6.085345583,0.00059582,1.017697337,0.036328943,0.031631034,0.493187849
5575,7908.312376,4.924925927,0.000609583,1.022701827,0.043636645,0.032133872,0.448194057
5655,2639.756443,2.327145235,0.000578497,1.014706715,0.194625103,0.035654735,0.523745813
5706,16254.32388,8.971960793,0.000602166,1.022207851,0.017815625,0.032448805,0.451543504
6058,5360.147219,3.623178081,0.000540211,1.007565112,0.102283696,0.036840015,0.615569506
6415,3293.53071,2.638440225,0.00053964,1.010061188,0.16767267,0.03692475,0.569246652
7295,15090.06038,8.382993089,0.000524856,1.012722134,0.025166493,0.03538262,0.521487541
